SK_ID_CURR,ext_source_3,ext_source_2,replacement_occupation_laborers,days_birth,age,code_gender_m,code_gender_f,name_income_type_working,name_education_type_higher_education,region_rating_client_w_city,region_rating_client,days_id_publish,name_education_type_secondary__secondary_special,intervalle_age_2635,intervalle_age_5665,occupation_type_laborers,flag_document_3,flag_emp_phone,occupation_type_pensioner,name_income_type_pensioner,replacement_occupation_pensioner,organization_type_xna,days_last_phone_change,days_employed,totalarea_mode,name_contract_type,region_population_relative,days_registration,replacement_occupation_core_staff,def_60_cnt_social_circle,occupation_type_drivers,replacement_occupation_managers,def_30_cnt_social_circle,organization_type_business_entity_type_3,intervalle_age_66,organization_type_selfemployed,amt_credit,amt_goods_price,reg_city_not_work_city,intervalle_age_025,flag_document_6,name_housing_type_with_parents,occupation_type_core_staff,occupation_type_lowskill_laborers,name_housing_type_house__apartment,occupation_type_managers,flag_work_phone,flag_phone,name_income_type_state_servant,name_family_status_civil_marriage,occupation_type_sales_staff,reg_city_not_live_city,intervalle_revenu_225001,hour_appr_process_start,occupation_type_accountants,duree_moyenne_credit,name_family_status_widow,live_city_not_work_city,flag_own_car,name_family_status_married,name_family_status_single__not_married,organization_type_school,amt_req_credit_bureau_year,occupation_type_security_staff,amt_annuity,organization_type_construction,intervalle_age_4655,cnt_children,name_housing_type_rented_apartment,obs_30_cnt_social_circle,obs_60_cnt_social_circle,occupation_type_cooking_staff,organization_type_transport_type_3,amt_req_credit_bureau_mon,flag_document_13,organization_type_bank,intervalle_revenu_90001135000,emergencystate_mode,occupation_type_high_skill_tech_staff,organization_type_medicine,name_income_type_commercial_associate,intervalle_age_3645,organization_type_restaurant,flag_document_14,organization_type_trade_type_3,years_beginexpluatation_medi,years_beginexpluatation_avg,organization_type_other,organization_type_police,organization_type_university,organization_type_transport_type_4,occupation_type_waitersbarmen_staff,intervalle_revenu_135001180000,years_beginexpluatation_mode,cnt_fam_members,occupation_type_medicine_staff,name_housing_type_municipal_apartment,organization_type_security,organization_type_security_ministries,organization_type_military,name_education_type_lower_secondary,flag_document_18,flag_document_16,organization_type_business_entity_type_2,organization_type_trade_type_7,organization_type_trade_type_6,name_housing_type_office_apartment,occupation_type_cleaning_staff,name_education_type_academic_degree,organization_type_industry_type_12,occupation_type_it_staff,organization_type_electricity,organization_type_kindergarten,organization_type_culture,flag_document_17,flag_document_15,weekday_appr_process_start_saturday,intervalle_revenu_180001225000,flag_document_11,organization_type_government
268158,0.4489622731076524,0.7529040096064821,0,-20128,55.14520547945205,0,1,0,0,2,2,-3212,1,0,1,0,1,0,1,1,1,1,-431.0,365243,0.0805,0,0.010643,-1420.0,0,0.0,0,0,0.0,0,0,0,675000.0,675000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,30.084235860409144,0,0,0,1,0,0,0.0,0,22437.0,0,0,0,0,1.0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.9826,0.9826,0,0,0,0,0,0,0.9826,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
293701,0.4436153084085652,0.6345715881676526,0,-14438,39.55616438356165,0,1,1,1,2,2,-1648,0,0,0,0,1,1,0,0,0,0,-1815.0,-2433,0.127,0,0.028663,-7196.0,1,0.0,0,0,0.0,1,0,0,675000.0,675000.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,9,0,20.78713968957872,0,0,1,0,0,0,5.0,0,32472.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.9886,0.9886,0,0,0,0,0,0,0.9886,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240439,0.7121551551910698,0.7474948266683021,0,-19072,52.25205479452055,0,1,0,1,2,2,-2605,0,0,0,0,1,0,1,1,1,1,-770.0,365243,0.0098,0,0.0072739999999999,-4571.0,0,0.0,0,0,0.0,0,0,0,284400.0,284400.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13,0,20.559531554977227,0,0,0,0,0,0,2.0,0,13833.0,0,1,0,0,0.0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.9811,0.9811,0,0,0,0,0,1,0.9811,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138765,0.7136313997323308,0.6413092206034641,1,-13398,36.706849315068496,1,0,1,0,1,1,-4163,1,0,0,1,0,1,0,0,0,0,-812.0,-1104,0.0211,0,0.032561,-8537.0,0,0.0,0,0,0.0,0,0,0,755190.0,755190.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,18,0,20.78781122259383,0,0,1,0,1,0,1.0,0,36328.5,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.9419,0.9419,0,0,0,1,0,0,0.9419,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326649,0.1595195404777181,0.6366228382058557,1,-15932,43.64931506849315,0,1,0,0,2,2,-4165,1,0,0,1,1,1,0,0,0,0,-615.0,-785,0.0601,0,0.006233,-4008.0,0,0.0,0,0,0.0,1,0,0,675000.0,675000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,25.8086717136958,0,0,0,1,0,0,6.0,0,26154.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,1,0,0,0,1,1,0,0,0,0.9851,0.9851,0,0,0,0,0,0,0.9851,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
208264,0.1895952597360396,0.5046704765261005,1,-12879,35.28493150684932,0,1,1,0,2,2,-3025,0,0,0,0,1,1,0,0,0,0,-392.0,-605,0.0598,0,0.014464,-620.0,0,0.0,0,0,0.0,0,0,0,391500.0,391500.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14,0,13.744075829383888,0,0,0,0,0,0,3.0,0,28485.0,0,0,2,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.9796,0.9796,0,0,0,0,0,1,0.9796,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232393,0.4471785780453068,0.6466586034549839,0,-8843,24.22739726027397,0,1,0,1,3,3,-1516,0,0,0,0,0,1,0,0,0,0,-1267.0,-887,0.0556,1,0.006305,-927.0,0,0.0,0,1,0.0,1,0,0,270000.0,270000.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,20.0,0,0,0,0,1,0,3.0,0,13500.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.9811,0.9811,0,0,0,0,0,1,0.9811,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110507,0.7295666907060153,0.4535581855919432,1,-10296,28.208219178082192,0,1,1,0,2,2,-2944,1,1,0,1,1,1,0,0,0,0,-1494.0,-1582,0.0438,0,0.006207,-10296.0,0,0.0,0,0,0.0,1,0,0,313438.5,313438.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,9.485632575241729,0,0,0,1,0,0,3.0,0,33043.5,0,0,0,0,3.0,3.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.9871,0.9871,0,0,0,0,0,0,0.9767,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133303,0.7047064232963289,0.4125224175911813,0,-12361,33.865753424657534,1,0,0,0,2,2,-4229,1,1,0,0,1,1,0,0,0,0,0.0,-4447,0.0525,0,0.003813,-363.0,1,0.0,0,0,0.0,0,0,0,298512.0,298512.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,6,0,15.359110905302153,0,0,1,1,0,0,0.0,0,19435.5,0,0,1,0,3.0,3.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9791,0.9791,0,0,0,0,0,0,0.9791,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149299,0.5352762504724826,0.6832483810438232,0,-14599,39.9972602739726,0,1,0,1,1,1,-5025,0,0,0,0,1,1,0,0,0,0,-785.0,-3350,0.2173,0,0.072508,-8592.0,0,0.0,0,1,0.0,0,0,0,679500.0,679500.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14,1,25.21710086840348,0,0,0,1,0,0,1.0,0,26946.0,0,0,1,0,4.0,4.0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0.9826,0.9826,0,0,0,0,0,1,0.9826,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
146245,0.5046813193144684,0.6837640071130214,0,-19499,53.42191780821918,0,1,0,0,2,2,-3057,1,0,0,0,1,0,1,1,1,1,-1175.0,365243,0.0424,0,0.0145199999999999,-1190.0,0,0.0,0,0,0.0,0,0,0,450000.0,450000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,26.322716504343248,0,0,0,1,0,0,3.0,0,17095.5,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9826,0.9826,0,0,0,0,0,0,0.9826,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408499,0.6058362647264226,0.7163277565822448,1,-23305,63.84931506849315,1,0,1,0,2,2,-4243,1,0,1,1,1,1,0,0,0,0,-1419.0,-2416,0.1861,0,0.02461,-6419.0,0,0.0,0,0,0.0,0,0,1,622188.0,622188.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14,0,27.68048048048048,0,0,0,1,0,0,0.0,0,22477.5,0,0,0,0,2.0,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9806,0.9806,0,0,0,0,0,1,0.9806,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128020,0.5028782772082183,0.6292768061369629,0,-10030,27.47945205479452,0,1,1,1,3,3,-1972,0,1,0,0,1,1,0,0,0,0,-653.0,-856,0.0638,0,0.007305,-805.0,1,0.0,0,0,0.0,0,0,0,474048.0,474048.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15,0,19.482892546698725,0,0,0,1,0,0,1.0,0,24331.5,0,0,1,0,3.0,3.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.9776,0.9776,0,0,0,0,0,0,0.9777,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
368788,0.3233112448967859,0.7317483011490075,0,-11476,31.44109589041096,0,1,1,1,2,2,-3123,0,1,0,0,1,1,0,0,0,0,-1724.0,-3255,0.0714,0,0.030755,-463.0,1,0.0,0,0,0.0,1,0,0,135000.0,135000.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,12,0,9.523809523809524,0,1,0,1,0,0,6.0,0,14175.0,0,0,0,0,2.0,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9801,0.9801,0,0,0,0,0,1,0.9801,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
222297,0.6397075677637197,0.3422000916454052,0,-21802,59.73150684931507,0,1,0,0,2,2,-4179,1,0,1,0,1,0,1,1,1,1,0.0,365243,0.0946,0,0.035792,-2415.0,0,0.0,0,0,0.0,0,0,0,1149210.0,1149210.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,34.06883671291355,0,0,0,0,0,0,1.0,0,33732.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.9791,0.9791,0,0,0,0,0,0,0.9791,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389626,0.3556387169923543,0.5355313818039482,0,-21725,59.52054794520548,0,1,0,0,2,3,-3598,1,0,1,0,0,0,1,1,1,1,-1.0,365243,0.3844,0,0.020713,-374.0,0,0.0,0,0,0.0,0,0,0,490536.0,490536.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10,0,27.63894523326572,0,0,0,1,0,0,0.0,0,17748.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.9846,0.9846,0,0,0,0,0,0,0.9846,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430082,0.3842068130556564,0.5752890950836099,0,-10624,29.10684931506849,0,1,0,1,2,2,-2911,0,1,0,0,0,1,0,0,0,0,0.0,-96,0.0992,1,0.005084,-2211.0,0,0.0,0,1,0.0,0,0,0,225000.0,225000.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12,0,20.0,0,0,0,1,0,0,0.0,0,11250.0,0,0,1,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0.9896,0.9896,0,0,0,0,0,0,0.9896,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
175808,0.2079641743053816,0.2866529678438074,0,-13396,36.701369863013696,0,1,1,1,1,1,-4661,0,0,0,0,1,1,0,0,0,0,0.0,-6600,0.0893,0,0.04622,-7522.0,1,0.0,0,0,0.0,0,0,0,1195101.0,1195101.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13,0,19.272714078374456,0,0,0,1,0,0,9.0,0,62010.0,0,0,0,0,3.0,3.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.9801,0.9801,1,0,0,0,0,0,0.9801,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
306822,0.7662336700704004,0.6984805016924385,1,-16615,45.52054794520548,0,1,1,0,2,2,-171,1,0,0,0,1,1,0,0,0,0,-162.0,-700,0.0765,0,0.006207,-2018.0,0,0.0,0,0,0.0,1,0,0,1762110.0,1762110.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,16,1,37.80459548175323,0,0,0,0,0,0,2.0,0,46611.0,0,1,0,0,4.0,4.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9821,0.9821,0,0,0,0,0,0,0.9821,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
105662,0.237916079507114,0.49938412464366,1,-20114,55.106849315068494,1,0,1,0,2,2,-3464,1,0,1,0,0,1,0,0,0,0,-411.0,-195,0.0365,0,0.0088659999999999,-6411.0,0,0.0,0,0,0.0,0,0,0,314100.0,314100.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13,0,22.49436029648727,0,0,1,0,1,0,4.0,1,13963.5,0,0,0,0,1.0,1.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.9786,0.9786,0,0,0,0,0,0,0.9786,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382550,0.8128226070575616,0.6898645947923544,0,-21907,60.01917808219178,1,0,1,1,1,1,-4586,0,0,1,0,1,1,0,0,0,0,-1236.0,-2432,0.0476,0,0.032561,-13105.0,1,0.0,0,0,0.0,1,0,0,481855.5,481855.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,10.502059631227931,0,0,0,1,0,0,0.0,1,45882.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9707,0.9707,0,0,0,0,0,1,0.9707,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355501,0.7001838506835805,0.4440376518046168,0,-18010,49.342465753424655,0,1,0,0,2,2,-1380,1,0,0,0,1,1,0,0,0,0,-313.0,-5349,0.0748,0,0.006629,-5696.0,1,0.0,0,0,0.0,0,0,0,539100.0,539100.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10,0,20.78778414020476,0,0,0,0,1,0,1.0,0,25933.5,0,1,0,0,3.0,3.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.9762,0.9762,1,0,0,0,0,0,0.9692,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
161887,0.3233112448967859,0.5957915899147765,0,-13752,37.67671232876712,0,1,0,0,1,1,-4465,1,0,0,1,1,1,0,0,0,0,-373.0,-1075,0.0303,0,0.072508,-7847.0,1,0.0,0,0,0.0,1,0,0,284400.0,284400.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,16,0,12.58462763839108,0,0,0,0,1,0,2.0,0,22599.0,0,0,1,0,0.0,0.0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0.9707,0.9707,0,0,0,0,0,1,0.9707,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293688,0.5620604831738043,0.479125016950704,0,-21758,59.61095890410959,0,1,0,0,2,2,-5119,1,0,1,0,1,0,1,1,1,1,-183.0,365243,0.0124,0,0.008575,-2213.0,0,0.0,0,0,0.0,0,0,0,277947.0,277947.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12,0,20.78963312016156,0,0,0,0,0,0,0.0,0,13369.5,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9752,0.9752,0,0,0,0,0,0,0.9752,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
181246,0.4101025731788671,0.6931812223980646,0,-17295,47.38356164383562,0,1,0,1,1,1,-784,0,0,0,0,0,1,0,0,0,0,-1011.0,-3396,0.0518,0,0.04622,-3066.0,0,0.0,0,1,0.0,1,0,0,1006920.0,1006920.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,18,0,25.21523551949516,0,0,1,1,0,0,7.0,0,39933.0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.995,0.995,0,0,0,0,0,0,0.995,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448184,0.6879328378491735,0.4616016284665875,0,-19885,54.47945205479452,0,1,0,0,2,2,-3340,1,0,0,0,1,1,0,0,0,0,0.0,-4399,0.0715,0,0.035792,-8585.0,1,0.0,0,0,0.0,0,0,0,1107981.0,1107981.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,14,0,34.0644714997233,0,1,0,1,0,0,1.0,0,32526.0,0,1,1,0,0.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.9861,0.9861,0,0,0,0,0,1,0.9861,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177487,0.6528965519806539,0.5615891798080294,1,-16100,44.10958904109589,0,1,1,0,2,2,-4373,1,0,0,0,1,1,0,0,0,0,-675.0,-1621,0.0656,0,0.014464,-1749.0,0,0.0,0,0,0.0,0,0,0,263686.5,263686.5,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5,1,9.243887048430352,0,0,1,0,0,0,2.0,0,28525.5,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.9742,0.9742,0,0,0,1,0,0,0.9742,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253970,0.4365064990977374,0.6620581219570691,1,-21036,57.632876712328766,0,1,0,0,2,2,-4427,1,0,1,1,1,1,0,0,0,0,-1384.0,-2583,0.1503,0,0.026392,-1699.0,0,0.0,0,0,0.0,1,0,0,675000.0,675000.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12,0,27.690603655159684,0,0,1,0,0,0,1.0,0,24376.5,0,0,0,0,0.0,0.0,0,0,16.0,0,0,0,0,0,0,1,0,0,0,0,0.993,0.993,0,0,0,0,0,0,0.993,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
298510,0.6512602186973006,0.3046589644921028,1,-10587,29.0054794520548,0,1,1,0,2,2,-1818,1,1,0,0,1,1,0,0,0,0,-1192.0,-3377,0.079,0,0.025164,-2661.0,0,0.0,0,0,0.0,0,0,1,299772.0,299772.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14,0,20.56049382716049,0,0,0,1,0,0,4.0,0,14580.0,0,0,2,0,0.0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.9737,0.9737,0,0,0,0,0,1,0.9737,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234860,0.3046721837533529,0.4673127988157604,0,-9281,25.42739726027397,0,1,0,0,1,1,-1938,1,1,0,0,1,1,0,0,0,0,-2559.0,-2314,0.0611,0,0.04622,-6077.0,1,0.0,0,0,1.0,0,0,0,385749.0,385749.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,16,0,10.86326194398682,0,0,0,0,0,0,1.0,0,35509.5,0,0,1,0,3.0,3.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9742,0.9742,0,1,0,0,0,0,0.9742,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195573,0.5867400085415683,0.642279476302161,0,-14890,40.7945205479452,0,1,1,1,2,2,-4504,0,0,0,0,1,1,0,0,0,0,-3229.0,-3733,0.0264,0,0.018801,-1004.0,1,0.0,0,0,0.0,1,0,0,497520.0,497520.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,0,15.298187352981872,0,0,0,1,0,0,1.0,0,32521.5,0,0,0,0,4.0,4.0,0,0,6.0,0,0,0,0,0,0,0,1,0,0,0,0.9732,0.9732,0,0,0,0,0,0,0.9732,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
143603,0.6863823354047934,0.6390172590892139,1,-13816,37.85205479452055,0,1,1,0,2,2,-4002,1,0,0,1,0,1,0,0,0,0,0.0,-1922,0.0395,0,0.00496,-7092.0,0,0.0,0,0,0.0,0,0,0,640080.0,640080.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,20.475025190729813,0,0,1,0,1,0,1.0,0,31261.5,0,0,1,0,1.0,1.0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0.9846,0.9846,1,0,0,0,0,0,0.9846,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227821,0.0839170036575357,0.5431700744961332,0,-19488,53.391780821917806,0,1,0,1,1,1,-3026,0,0,0,0,1,1,0,0,0,0,-432.0,-399,0.1237,0,0.0116569999999999,-873.0,0,0.0,0,1,0.0,0,0,0,481500.0,481500.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13,0,12.613462218554757,0,0,0,1,0,0,2.0,0,38173.5,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.9806,0.9806,0,0,0,0,0,0,0.9806,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
215626,0.6910212267577837,0.4195084278378387,0,-23520,64.43835616438356,0,1,0,1,2,3,-4582,0,0,1,0,1,0,1,1,1,1,-586.0,365243,0.2342,0,0.020713,-9520.0,0,0.0,0,0,0.0,0,0,0,806161.5,806161.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9,0,18.71377833490024,0,0,0,1,0,0,1.0,0,43078.5,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9871,0.9871,0,0,0,0,0,0,0.9871,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
432035,0.6690566947824041,0.4645485171876941,1,-8232,22.553424657534247,0,1,1,0,2,2,-905,1,0,0,0,1,1,0,0,0,0,-495.0,-1419,0.0266,0,0.035792,-1540.0,0,0.0,0,0,0.0,1,0,0,735579.0,735579.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,10,0,19.517850746268657,0,0,1,1,0,0,1.0,0,37687.5,0,0,1,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9737,0.9737,0,0,0,0,0,1,0.9737,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154649,0.2366108235287817,0.4278485372759378,0,-11854,32.47671232876712,1,0,0,0,3,3,-4465,0,1,0,0,0,1,0,0,0,0,-365.0,-1612,0.018,0,0.007305,-5121.0,0,0.0,0,0,0.0,1,0,0,835380.0,835380.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,12,0,20.71875,0,0,1,1,0,0,3.0,0,40320.0,0,0,1,0,0.0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0.9394,0.9394,0,0,0,0,0,0,0.9394,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373819,0.646329897706246,0.7038185508260675,0,-17811,48.79726027397261,0,1,0,0,1,1,-1363,1,0,0,0,1,1,0,0,0,0,-236.0,-1544,0.1746,0,0.04622,-43.0,1,0.0,0,0,0.0,0,0,0,547272.0,547272.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10,0,12.619694925806789,0,0,0,1,0,0,2.0,0,43366.5,0,1,1,0,1.0,1.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.9806,0.9806,0,0,0,0,0,0,0.9806,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
352019,0.6075573001388961,0.5040254317167355,0,-18191,49.83835616438356,1,0,1,1,2,2,-1703,0,0,0,1,1,1,0,0,0,0,-1347.0,-1281,0.2282,0,0.022625,-8413.0,1,0.0,0,0,0.0,1,0,0,268659.0,268659.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15,0,15.531217481789804,0,0,1,1,0,0,4.0,0,17298.0,0,1,0,0,2.0,2.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.9886,0.9886,0,0,0,0,0,0,0.9886,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116411,0.5867400085415683,0.67040691948204,0,-12305,33.71232876712329,0,1,0,0,2,2,-3618,0,1,0,0,1,1,0,0,0,0,-495.0,-1221,0.215,0,0.00733,-3498.0,0,0.0,0,0,0.0,0,0,0,50940.0,50940.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,11,0,8.667687595712097,0,0,0,0,0,0,6.0,0,5877.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.994,0.994,0,0,0,0,0,1,0.994,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
